,listing_id,id,date,reviewer_id,reviewer_name,comments,scores
149,1108690,21723196,2014-10-22,22192942,Magalie & Benjamin,"Petit logement très bien situé pour visiter Athènes. Aux portes de Plaka, très près du métro, au pied de l'acropole. Très pratique pour visiter (website hidden) pas espérer y manger, malgré la petite cuisine équipée et les boutiques de nourriture aux environ car il n y a pas de table.",3
150,1108690,22076037,2014-10-29,4569465,Marie,"Ektoras' apartment is really great : perfect area, calm neighborhood (with excellent shop, coffee shop and restaurant !), comfy, well equipped. 
Not to mention that Leon, Ektoras' cousin, has been a lovely host, 
benevolent and compliant. 
I would recommand the place and will probably book it again on a futur trip in Athens.",5
151,1108690,22269293,2014-11-02,19370475,Mirja,"Großartig! Super nett, super hilfsbereit, super Lage!!",5
152,1108690,22348313,2014-11-03,12472287,Yannis,very friendly host. very good location in the centre of Athens. convenient solution. recommended. ,5
153,1108690,22589476,2014-11-10,13735169,Daniela,My boyfriend and I spent here 4nights. The location is brilliant and Leon has been really helpful and patient (we were a little late for the check in). The WiFi worked well and the place is like it looks in the pictures and it's perfect to spend a few days in Athens.,5
154,1108690,22911839,2014-11-17,20119458,Shadi,"The apartment is located in a very good location near Acropolis and many restaurants. It is near the Agora and the ancient places  around there. Metro is near the price was fair.
 After I booked the place we decided to change our plan and reduce number of days in Athenes and visit one of Greek islands. I contacted Ektros before more than one week from the reservation date . I sent him my request to modify the booking . Ektros  answered me after three days when the cancellation is charged. In his reply, he said he is not there for my everyday needs? It was a very rude answer !!

Ektros was not there when we arrived. Lio, his cousin was there waiting for us and he was very welcoming and friendly . The area is safe and quiet. The apartment ìs ok but not as neat and spacious as you see in the pics. The kitchen was clean and fairly equipped. Only one pan was there. The bathroom was not clean mainly the bathtub and walls around it ! . The towels looked very used and tired of repetitive use and washing. I recommend the apartment for its location only, however, you better find something more clean and comfortable.",5
155,1108690,23473369,2014-12-01,13241661,Farihah,"GREAT location even better host! 
You could not design a better location - so convenient to the metro (access to the whole city), literally fown the road from the Acropolis and Plaka restaurants and shops but yet quiet and relaxing. 
Leon was such a good host. When I ran into some troubles in Athens he went so far above and beyond to help me. Great person. If you stay here you'll have a friend in Athens.",5
156,1108690,23874928,2014-12-13,19202657,Josephine,"It was a great stay in Athens! The location is really close to the main tourist attractions, well located near the metro station and had a grocery store nearby. The host was very understanding and accommodating as well! ",5
157,1108690,24148087,2014-12-21,2398438,Ricky,"Extorts was a great host and waited for us to arrive since we were delayed due to the Athenian traffic! The place was super convenient, literally right outside the Acroplis subway station!! It was comfortable for two people and we spent one night there. The bathroom shower was a bit small but manageable. Overall nice place to stay if you want to live in the heart of all the action!",5
158,1108690,25180299,2015-01-08,22421408,Leung,"Great location, easy to find, host was friendly.  But not much in the way of amenities.",5
159,1108690,25473776,2015-01-17,9868901,George,"We had a very pleasant stay at the apartment. It is in the center of Athens close to the Plaka, Metro, Busstop, restaurants, supermarkets and ofcourse the Acropolis! We could easily visit all places we had planned. Also by walking. The apartment is quiet and has all basic facilities. Thanks for the stay!",5
160,1108690,25762440,2015-01-25,19902169,Alejandra,"The place is at it appears in the photo. Very comfortable and really close to the most important part of Athens for tourists. 
Also, it was very clean and the communication with Leon (Ektoras' cousin) was very good! He was available all time. Totally recommendable",5
161,1108690,25804028,2015-01-26,25574283,Manon,"The appartment is situated in a very nice neighboorhood and close to tourist-attractions. Ektoras was not home, but his kind cousin Leon explained us everything about the appartment. A good location and a relaxing experience. ",5
162,1108690,25972169,2015-01-31,4522171,Kurt,"Great location (truly around the corner from the Acropolis Museum), comfortable bed, full bath, and partial kitchen (fridge, hotplate, sink, dishes, soup pot, Greek coffee pot). Hosts very accomodating and very responsive. Not much of a view, but very pleasant nonetheless.",5
163,1108690,26251746,2015-02-08,12617449,Seth,"Basic, everything is alright. Super cheap, very near to the main attractions - the one that why you want to go there. Thanks ",5
164,1108690,26360289,2015-02-10,22260965,Liam,"Ektoras was waiting at the apartment when I arrived. The apartment was neat and orderly, as in the description, and well located within sight of the Acropolis and the nearby museum. His instructions were helpful and informative, and Ektoras aided me when the time came to check out. A good host.",5
165,1108690,26439476,2015-02-12,27078857,Anabela,"Leon (Ektoras cousin) was really kind to receive me and extremely hospitable. The house is extremely well located and right next to the Acropolis. It was snowing during my stay in Athens. Heating and hot water were not a problem. All the amenities were provided for a comfortable stay, and one can adventure making some Greek coffee. 
I really recommend Ektoras. Good people and great location.  
",5
166,1108690,26811128,2015-02-19,16370136,Arman,"Apartment provides all basic stuff needed for a stay. But the best thing about this place is its location which is right next to Acropolis museum and very near to Acropolis. Considering it as an economic choice, it is totally worth it. Check-in was easy as Leon handed me the keys at the place.",5
167,1108690,27166034,2015-02-27,26323148,Susanne,"Ektoras was a great host. He was at the flat to meet us. Made sure we were happy and knew things. Then even checked in a day later to make sure all was OK.
The flat was in a very easy location to get around very good friendly place to eat just two doors down
The flat is just a basic one. But has all you need at a great price.
Thank you to Ektoras for the GREAT experience in Athens.",5
168,1108690,27828322,2015-03-13,1464903,Rasmus,"Lejligheden ligger centralt i Koukaki lige bag ved New Acropolis Museum, og Leon, som vi fik nøglen af, var flink, imødekommende og hjælpsom. Kan anbefales :-)",4
169,1108690,28015373,2015-03-16,26799378,Thomas,the place wasn't as clean as the pictures. also the shower drainage didn't work at all. also the towel hanger on the wall fell off. overall good location though,4
170,1108690,28148711,2015-03-18,27768252,Benjamin,Great place! Very convenient location and welcoming hosts!,5
171,1108690,28293397,2015-03-21,28109089,Nikki,"Although we did not meet Ektoras, he was a very helpful host. He made sure we had everything we needed. Flat was minimal but nice and good for travelers on a budget. Wifi worked well. Nice neighborhood. Thanks Ektoras!",5
172,1108690,28533384,2015-03-25,19309080,Christina,"Simple accommodations in a great location.  Ektoras and his cousin Leon were easy to obtain keys from, answers questions and resolve a minor plumbing issue. 

The studio apartment has basic furnishings.  It is a good home base for all of your Athenian adventures.  Within a few minutes walk is the Acropolis, the Acropolis museum, Plaka and more architectural wonders. ",5
173,1108690,28904395,2015-03-31,26243378,Daniela,the apartement is easy to find. everything you need is there and leon is a nice guy. wifi is working perfectly. also it is quite. water is hot... i will book it again when i am back:-),5
174,1108690,29140411,2015-04-04,21869706,Paula,"Very convient location, five minutes walk to subway and Acropolis as well. However I feel a little disappointed with the apartment : smell not so good, the sun couldn't shine into the room, also   the room is not soundproof.",1
175,1108690,29397698,2015-04-07,9088448,Minh,"Hektoras welcomed me at his place at a late hour, that was very kind of him.
He was very caring, gave me good tips and made sure everything was ok.
The place is very well situated, it is awesome: just behind the Acropolis and its museum and in a very quiet and safe area. You are also just 5 minutes walk from Plaka, a very lively district with many restaurants and bars. The metro station Acropolis is just at the corner.
The flat is well equiped, clean and the double bed is confortable. Ektoras left bottles of water and sodas in the fridge, which was very convenient.
For sure, I will return there next time I come to Athens.
Thanks Ektoras!",5
176,1108690,29532928,2015-04-08,9088448,Minh,"I took one more night in Ektoras place and it was just perfect.
Thank you Ektoras;-)!",5
177,1108690,29963901,2015-04-15,21727865,Danielle,The apartment was exactly what I was looking for. The location was excellent and Leon was a wonderful host. He answered all my questions and even found me an adapter when mine wouldn't fit! Such a great experience here!,5
178,1108690,30147118,2015-04-18,29742488,Rico,"Basic, small and affordable appartment in center of Athens. Great value for money. Communication was fast and clear, Leon was very friendly. ",5
179,1108690,30368668,2015-04-20,12978528,Nawal,"I would recommand this Studio.

The host was very welcoming and responsive. During our stay, Laon was very carefull and making sure that we had everything. 

The Studio is clean. The Location is great, 5 min. walk from the acropolis Museum and Plaka. The street is quiet.",5
180,1108690,30610166,2015-04-25,27639627,Leila,"Wonderful stay! The suite is spacious, clean and has everything you need for a comfortable stay. Best location surrounded by restaurants and across the street from the Acropolis museum. Loved our stay! Leon was very welcoming and made sure we were taken care of by checking in on us through messages.",5
181,1108690,31308892,2015-05-04,9539020,Fedja,Basic flat in perfect location for sightseeing. It suited my needs perfectly. I'd certainly stay here again. ,5
182,1108690,31510941,2015-05-06,4623298,María,"We really enjoy our stay in Ektoras's apartment.  The location is fantastic, a lot of restaurantes, bars and shops just around the corner.  The Acropolis Museum is just across the street, the Acropolis is so close,  and Syntagma square is 6 or 7 blocks away.  The apartment is very simple but it has everything you need. I recomend it to everyone. Tks Leon!",5
183,1108690,31622048,2015-05-07,12998748,Colette,Bon accueil et logement en bon état. Idéalement situé au pied de l'Acropole.,3
184,1108690,31632133,2015-05-08,9347293,Jenny,Great location! Great price! Great communication from the host. We weren't able to get hot water to shower or AC. It was hot! Overall good experience though! ,5
185,1108690,31872040,2015-05-11,15930062,Emily,"Ektoras and his cousin Leon were very welcoming to us! They walked us through everything in the apartment and were very helpful when we asked them anything. The location was amazing, so close to all the important sites. Besides being such a great spot, it was also very safe.",5
186,1108690,32066450,2015-05-13,30869708,Noelle,"Perfect location, right next to the Acropolis Museum and a short walk to several attractions! Clean and easy to find. A great contact that made the check-in process very easy and quick. I would definitely recommend this spot to anyone traveling to Athens!",5
187,1108690,32208279,2015-05-15,400635,Alicia,"Great place in the best location. Everything seems walkable or a subway stop away, didn't need taxis. Studio itself if basic but has everything you need, thanks for a lovely stay! ",5
188,1108690,32278696,2015-05-16,32520021,Brent,It was a great place to stay for my night in Athens. Saw the Acropolis which was super close and also the museum which was right across the street. Great place to stay,5
189,1108690,32497062,2015-05-19,21063063,Shantelle,"The apartment is so close to everything! right across the road is the Acropolis museum. And there is a great authentic Greek restaurant on the same road. 

The place is great for the price. Everything is in working order and Leon was great to communicate with. follow his recommendation for the best place to have baklava! It was amazing. 

Great place, would stay again for sure  ",5
190,1108690,33267920,2015-05-26,4584671,Li,"Great location, clean appartment and very hulpfull people, I recommand this place for sure. thank you for the better airbnb experience!",5
191,1108690,33475650,2015-05-28,27563027,Nivardo,"Great place! Very near to everything important in Athens center. Just some steps from Acropolis museum and metro station. Many bars and restaurants around. 

The place itself has a lot of space, and has nice structure. Would stay there again and certainly recommend it to a friend. ",5
192,1108690,33569317,2015-05-30,4142250,Bruna,"Excellent location, right next to Acropolis Museum and on the way to Acropolis Hill. Very close to subway station connected to the airport. Good communication!",5
193,1108690,34119579,2015-06-05,9603901,Danny,"I met with Ektoras's cousin, who welcomed me to Athens. The location was perfect. It is right across the street from New Acropolis Museum. The metro station is around the block, but I walked everywhere because it was close to all the main attractions. I had the whole apartment to myself, including a private bathroom and a private kitchen. I really enjoyed staying at Ektoras's apartment. The apartment is very spacious. It has enough room for three people. Everything was perfect. ",5
194,1108690,34634183,2015-06-10,9852600,Sophia,"Great place and very central and convenient to get around, walk the city and come back to relax and hang out! Ektoras and Leon we're both super friendly and helpful, the appartment was clean and quiet, and the fridge filled with cold water and refreshments that are offered for a decent price and made me very happy when I forgot to stop at one of the kiosks or stores in the area! ",5
195,1108690,35285847,2015-06-17,24092185,Shin Lan,位置很方便，地鐵走路2分鐘，衛城走路5分鐘，逛街購物也超近，附近晚上有餐廳與遊客，安全且鬧中取靜。房東人非常好，來雅典一定要住在這！,3
196,1108690,35559134,2015-06-20,23368221,Carmem-Lara,"I had a great time in Ektoras' place. Due to traveling constraints I just arrived late at night and his cousin Leon welcome me very kindly. All indication published in the AIRBNB site matched the place and my expectations!
I had a unforgetable time in Athens!",5
197,1108690,35835634,2015-06-22,23225639,Allison,"Great location - once we arrived we didn't need to take any modes of transportation other than our feet! Easy walking distance from Acropolis, Museum, Plaka, restaurants and more. Lovely, quiet and safe neighborhood! Highly recommend!",5
198,1108690,36108258,2015-06-25,28629475,Rita,"Ektoras  cancelled the reservation the day of my arrival because I didn't tell him the exact time of my arrival while he knew that I was coming that day. When I reached Athens, I read his message telling me not to go to the apartment. I called him to see what that was all about, he was mean and disgusting, trying to use every little excuse not to fulfill his side of the agreement. I booked this place and paid in advance but I was forced to find other living arrangement in Athens the same day. Bad host, please avoid signing with him.",1
199,1108690,36372794,2015-06-28,21409145,Ariel,The apartment was in a great location. Perfect for site-seeing ,5
200,1108690,36507841,2015-06-29,14508989,Elizabeth,My friend and I spent one night here and it was great for the price we paid. Very close to acropolis and Main Street with plenty of food options for a good price. It wasn't perfectly clean but for the price we paid I can't complain and there was AC which was nice. Would definitely stay there again ,5
201,1108690,36889678,2015-07-02,8282671,Massimo,"The location was perfect and the communication with Ektoras very easy. He could however improve little things in the bathroom. 
",5
202,1108690,37128504,2015-07-05,23443239,Katrina,"Leon kindly waited until we got to the apartment (which was really late) and that was a nice welcome to Athens. It was a pleasurable stay as it was close to everything you needed to see and do. Thank you for great accommodation, even if it was for a short amount of time. ",5
203,1108690,37567684,2015-07-08,6777145,Jan,"Excellent communication, good location, central and authentic with good range of local restaurants & bars",5
204,1108690,38124395,2015-07-13,26558950,Laura,"Wonderful location close to the Acropolis, and an incredible bargain.  Simple studio apartment, but very quiet and the AC was welcome in the July heat of Athens.  We were over an hour late arriving from the airport and our host was there to welcome us with a smile.  Well stocked fridge with refreshments.  perfect for a single or couple. Will stay here again.  ",5
205,1286210,9217043,2013-12-14,872189,Jon,"This is a Zen place! Super quiet and with positive energy. Two minutes walking distance from the metro station and close to bars, restaurants and taverns. ",5
206,1286210,10635036,2014-03-01,10525199,Maria,"Peter was a very kind host, always ready to help. My stay at the apartment was a great one. I found the place clean and well kept. The location is also perfect, just three minutes away from the metro station and close to all amenities. ",5
207,1286210,21335316,2014-10-15,18472588,Hella Irini,"Zen Space has been the best air bnb experience I have ever had! Peter has been a extremely kind and helpful host, he made me feel like home from the first day. The flat is exactly as described and even better. It is refurbished, clean with all amenities. As soon as you enter the flat, you feel that it has been furnished with a lot of love for the detail. I also enjoyed very much the lively neighboorhood, there were a lot of Restaurants and Bars in walking distance. The flat is easy to reach from the city centre and the airport by metro (3 Minuten walk).All in all it was an amazing stay and I can only recommend the Zen Place to all people that put value on a lovely accomodation, I will definitely be back!Thanks a lot Peter!


Irini 
",5
208,1286210,37156993,2015-07-05,2216066,Jelena,"The apartment is beautiful and very cozy. I felt like at home, during my whole stay. It is wonderfully designed with a mixture of modern and antique furniture, and there is everything you need for short/long term stay. The location is perfect - there are several supermarkets on a walking distance, nice bakery - some restaurants. Most importantly, it is super close to the farmers market on Saturday mornings which is definitely a place to visit and you get all amazing veggies and fruits there.  It is also very close to the center - 10mins by metro/35 minutes walk. Both Peter and his mother were extremely nice and helpful! I definitely recommend!",5
209,918812,3892519,2013-03-25,2295869,Stavroula,"Very nice apartment!

The location is awesome (2 minutes walk to metro), and very close to
Acropolis (10 minute walk). Also, many convenience stores and
cafeterias/restaurants nearby make it ideal as your little home during
your visit to Athens. The apartment was very clean when we upon
arrival, and it has everything you would want, and in very good shape. 
Very nice vintage furniture and great decoration. Every detail was
very well curated!

Dimitris and his father Yannis were very friendly, extremely welcoming and great hosts!
They even gave us a very good recommendation for a local tavern where
we had a very nice lunch.

We would definitely stay there again!
",5
210,918812,4081354,2013-04-08,3958655,Luke,"We had a fantastic stay with Dimitris - he and his father were VERY welcoming. The apartment is fantastic - simple, easy to find, in an absolutely PERFECT location. I'd stay hear again without question.",5
211,918812,4181938,2013-04-16,3801525,Brian,"We walk out of this great apartment, turn left, walk for about 20 meters; look right and see Hadrian's Arch, look left and up and see the Acropolis, look slightly left and see a small Byzantine Church. So what I'm saying is you cannot get abetted location for a visit to Athens. Plus, the apartment is awesome. I was thinking the semi-basement would be dark and cold but it was the opposite, quite light, warm, and charmingly decorated. Basically, I want to live there. Everything was super clean, the water hot and plenty of cooking supplies (the kitchen is on the small side but for our purposes, it was perfect). Dimitris and his sister were so helpful and nice; giving us information on local places to eat, transportation, laundry, etc., and some great tasting homemade raki. I highly recommend this apartment! ",5
212,918812,4409364,2013-05-03,5751672,Eelin,"Location is fantastic - Quiet street in Plaka; Acropolis, Acropolis Museum, Tourist Information office, Temple of Olympian Zeus all within 10min walking radius; Makrigianni street which is filled with nice cafes just round the corner. 
Apartment is clean, everything works, looks just like the photos.
The hosts - Dimitris and his dad - gave me a Greek welcome enough to start my Athens trip on a high!.Dimitris was very contactable and responses fast. On top of that,.he even sent me to a bus terminal in outskirts of Athens, made sure I got the right ticket and showed me where to board the bus to Sparta!
Location, cleanliness, privacy, great hosts - you really don't need to look any further!",5
213,918812,4480546,2013-05-07,382184,Martin & Eric,"We stayed in Athens 4 days and Dimitris made our stay so pleasant and comfortable.   His attitude towards his guest was one of great joy and caring.   We immediately felt we had family in the city and  someone who truly cared about us.   
We also had the GREAT pleasure of meeting his Sister who obviously got the good looks in the family.   She too was so friendly and helpful we most definitely recommend that you stay and take advantage of their wonderful hospitality.    
The beautiful bikes they provided were new, and made for a wonderful day out and around the city.     Oh yea, it's a perfect location to see everything you would want to see within walking distance.    Thanks once again for our beautiful apartment and stay in Athens. ",5
214,918812,4618110,2013-05-15,2259231,Judith,"It is a nice place, really quiet at night. Even being in a semi-basement you get direct sunlight in the morning :) The location is fantastic!! As other reviewers mentioned, you are meters away from Hadrian Arch, really close to the Acropolis. You have lots of shops and restaurants in the area. You are also very close to two of the main metro (underground) lines, so from there you can get to almost anywhere! Dimitris is a great host, he gave us a warm welcome and was available for anything we might need. We would certainly recommend the place or come again ourselves!",5
215,918812,4812247,2013-05-27,6171445,Carlyn,"Amazing!!  Loved the apartment and Dimitris!  Dimitris and his father were so nice and extremely welcoming!  Excellent communication and he went above and beyond to make sure we had everything we needed the entire stay!  The apartment was adorable, very clean and comfortable.  The location was absolutely perfect and safe no matter what time of day we were coming and going!  Right next to the Acropolis, Hadrian's Arch, and the shops and restaurants in the Plaka!   Would stay here again in a heartbeat and plan to the next time I am in Athens!",5
216,918812,4970944,2013-06-04,2010892,Yassin,"Since the moment I first contacted Dimitris he was being very nice and accommodating. He provided us with really clear indications to get to the appartement. About the appartement: staying anywhere else in Athens would be a mistake!!! Location is incredible!!!!!! The appartement is small but has everything you need for a short stay. Dimitris and his father greeted us with a bowl of fruits and  a small bottle of some local alcohol!  They were available and getting in touch with them was really easy! 
Thank you for this wonderful stay!",5
217,918812,5054246,2013-06-10,3394312,Lim,"The accommodation is exactly same as the photos. Also, the location is perfect, safe, lovely!! near the metro, its very convenient to the place you wish to. 2 Cycles are provided, just same as the description he show us. The host is nice!!! HIGHLY RECOMMEND!!!  ",5
218,918812,5294679,2013-06-23,6231552,Loren,"We had a fantastic time in Athens and it was largely due to our extremely well positioned accommodation. The basement room is cool and quiet which is essential if you need a siesta or just a post-jet-lag nap. 
Dimitiris was a thoughtful and kind host. My husband forgot some medication at home and Dimitiris found us a late night chemist and sent directions. Well beyond expectations. ",5
219,918812,5471331,2013-07-01,2680122,Constantine,Awesome and neat place in the middle of the Plaka. Friendly & generous hosts. Recommended!,5
220,918812,5562449,2013-07-06,6229880,Felicity,"I cannot speak highly enough of Dimitris and our stay at Athens Soul. Firstly, the apartment is perfectly located in the Plaka district, so close to many restaurants, and all the touristy things there are to do in Athens. My husband and I stayed at Dimitris' apartment for 4 days and in that time walked everywhere. Even dragging my ridiculously heavy suitcase from the train station (Acropoli) was easy as it was only 5 minutes (probably only 2 if you walk without luggage!) Very clean and plenty of space.

Secondly, Dimitris takes the word host to another level. Communication was excellent - any question I had, from ferry bookings to where to get a massage after my 20 hour flight, was met with ""let me do some research and i'll get back to you,"" which he did within 24 hours at the most (usually half an hour!). The biggest praise (and thank you) I have for Dimitris is, before I booked when I asked him if he knew about taxis to his apartment as my husband was on a different flight and arrived at 1.30am. Dimitris advised us that taxis were very expensive at that time in the morning, and offered to pick him up for a much more reasonable fee! This won me over completely, as it was such a kind offer at that time of the morning! And then when my husband was late meeting him as his bags had gone missing at the airport, Dimitris waited around, in constant communication with me until my husband turned up and dropped him off at 3am. 

Dimitris as host and Athens Soul apartment is the only way to go if you want a hassle free stay in Athens!",5
221,918812,5788874,2013-07-16,6516812,Nathan,"Three words: location, location, location!!! This is a very tidy, cute little apartment right at the heart of everything you want to do as a tourist in Athens. 
The host Dimitris is wonderful as well. He greeted us with everything we needed to know about the place and being a local he can help you out with anything you may need to know about the city as well. The air conditioning was a Godsend as the temperature was up in the mid 30's during our stay. 
It's cosy, quiet and as I say so centrally located to things like the Acropolis and Acropolis musuem as well as being within easy walking distance of the shopping and eating areas of Plaka and Monastiraki. 

Would definitely recommend this place and stay there again.",5
222,918812,5890884,2013-07-21,6802957,Jelle,"Dimitris' place was excellent for its location (around the corner of the Theater of Dionysus and the Acropolis Museum) and spacious room, kitchen, and bathroom. Dimitris was also helpful beyond comparison: he helped us to find places to go and kept us up to date with recent events that would have made traveling at a particular day more difficult (e.g. strikes had made it impossible to take the metro from certain stations). I would most definitely stay here again. The fact that the apartment is in the basement should not stop you: it means it is cool and quiet, while it still has windows to get a breeze in.",5
223,918812,6015328,2013-07-26,6518839,Priya & Michael,"As first timers to Athens, we could not have picked a better place to stay! The apartment is great and within easy walking distance to all the major attractions (turn the corner and there's the Acropolis!), has air conditioning (which made us very happy!) and has lots of room.

Despite the fact that Dimitris was away on vacation (we didn't meet), he was quick to respond to all of our queries and even gave us a call to clarify details. His dad met us outside the train station and took us to the apartment, where we also met Dimitris' sister who gave us all the details we'd need. They were awesome, and his dad even shared a welcome raki with us!

We had an amazing time in Athens, and would definitely stay here again!",5
224,918812,6195713,2013-08-03,6922788,Peta,"Fantastic apartment! Location is perfect - no public transport required, and close to well priced restaurants (Dimitris can recommend some, away from tourist area). 
Dimitris is a dream host - friendly, responsive. Gave brilliant directions and met us on arrival with his lovely father - they had breakfast items for us, and also welcomed us with a Greek toast! 

Highly recommend this apartment - if you're visiting Athens, stay here! It's a cool oasis from the heat of Athens, and life was wonderful staying here.",5
225,918812,6590488,2013-08-18,359109,Leo,"The apartment is perfectly located in the very center of Athens, at 200 meters of Acropolis metro, and near all pedestrians’ streets. 
Before our arrival, Dimitris sent us a perfect summary on how to get to the flat and him and his father gave us a very good welcoming. They invited us to a house made Raki, traditional Greek digestive.
They gave us good advices and insisted that we could count on their help for anything. 
We couldn't enjoy the 2 bikes that go with the flat, as my couple was pregnant, but it can be a good way to discover Athens!!
We definitely recommend Dimitris flat for a good stay in Athens !!
",5
226,918812,6706990,2013-08-22,6627342,Dawn,"Wow, what a great and affordable place in a wonderful and quiet location!  We were met by Dimitris' father in front of the apartment.  He showed us how everything worked and welcomed us with a toast of his home-made raki.  The apartment itself was just what we needed for our three days of sightseeing in Athens, clean and convenient.  The location could not have been better.  We will definitely stay in Dimitris' apartment again when in Athens!",5
227,918812,7025754,2013-09-03,8219199,Keith,"Dimitris was there on the street, in front of the apt. Waiting for us. We had our welcoming drink and all questions answered and those he didn't have the information for he emailed to us promptly,he is very gracious and helpful. The apt. Is snug and cozy and just what I was looking for, within walking distance to most everything. On my first evening,with a short walk I found a place to sit,order a beer and look up at the lite up Acropolus. Thanks for everything Dimitris. 
Keith, Morgan and Meara",5
228,918812,7094267,2013-09-06,7211217,Mehrunnisa,this is the first time we used air bnb. dimitris' apartment had an excellent location and was fully equipped. we had a warm welcome with raki. in addition dimistris really helped us out with any queries we had regarding getting around athens! i highly recommend athen's soul apartment! ,5
229,918812,7220730,2013-09-11,720051,Sarah,The location of this apartment is absolutely perfect! It is equipped with everything you need to have an enjoyable stay.  Everything is within walking distance and we never took a cab or bus anywhere.  Thanks for being a great host Dimitris.,5
230,918812,7402999,2013-09-18,8641163,Angela,"Great location - walking distance to the Acropolis, Plaka, Monastiraki and Syntagma Square, we never needed to take the bus or subway. We gave Dimitris our flight # and he tracked our flight when it was delayed and met us at the apartment at 1am with all the info we needed for our stay and some raki! Anything we needed, Dimitris was happy to provide like directions to the ferry port for the Greek Islands and places to eat.",5
231,918812,7739728,2013-10-01,7788086,Puja,"Hi Folks! Dimitris and his dad Yannis are good and thoughtful hosts. The apartment has everything you might need for a short stay. The free bikes are a bonus too...Location is excellent - you can walk everywhere you possibly need to go as a tourist. Incase you dont have constant internet or phone access while travelling,its best to email and agree on a meeting time well in advance.While at the apartment you should definitely try some of the homemade raki - and if you drink it thinking its water like I almost did you will definitely be well buzzed for the next few hours :P",5
232,918812,7878498,2013-10-07,4255979,Steve,The location is perfect for seeing all the major sites in Athens!  Simply perfect.  Close to everything but on a quiet street.  Dimitris's father met us outside and down the street so it was super easy.  It is also really close to a Metro stop which is also helpful.  The apartment is clean and big enough.  Kitchen a little small but no big deal.  He provided a couple pieces of fruit and some packaged pastry which was nice.  The bed is ok size but it is pretty firm so if you like a softer bed keep that in mind.  He also has bikes avaiable to use as well as helmets and a lock.  Really great place and super good price.  I totally recommend this apartment.,5
233,918812,8252787,2013-10-22,7960757,Tallita,Was amazing stay in Dimitris' apartment. Thank you so much.,5
234,918812,8520909,2013-11-04,8583765,Karin,"Great location, safe neighborhood. The pictures don't lie. The bedroom was spacious and newly decorated. Bathroom, kitchen and hall are clean, every thing works as it should but the floor is very old and maybe needs some attention. I loved my 8 nights stay here. The only thing missing was my name next to the doorbell!
Thanks Dimitris!",5
235,918812,8685898,2013-11-12,8427566,Annik,We loved our stay at Dimitris place. The appartement is excellent located in a quiet corner in Plaka in walking distance of the Acropolis museum (recommanded!).   We had a wonderful time. Nice breakfast and dinner places around the corner. Our son of 9 stayed with us in the room on a spare bed. Dimitri is friendly and helpfull. We definetely can recommand his place!,5
236,918812,9000208,2013-12-01,9167516,Rachelle,"Dimitris was a friendly, patient and responsive host. We missed our connecting flight to Athens and had to catch a later flight, but he was still able to meet us close to midnight to give us the keys and get us settled into the apartment. The apartment was great! Clean, spacious for two people and very close to all the main tourist attractions and the metro. Do not hesitate to book this apartment.",5
237,918812,9542429,2014-01-02,9571113,Ivi,"dimitris came to pick us up at the metro station with two extra umbrellas, because it was raining. he brought us to the apartment, offered us a glass of delicious homemade raki, and left. 
the flat is nice, perfect for a short stay in athens, it had everything we needed, and the location is great! 
totally recommendable.  ",5
238,918812,9852635,2014-01-14,10564933,Kalliopi,"We had a great time in Athens, and we totally enjoyed staying in Athens Soul Apartments. Dimitris and his dad Jannis are great hosts, Dimitris was always very fast to answer any questions we might have had, and always there to help us with anything we needed. 

The apartment is very cosy and beautifully decorated. The main room/bedroom is very spacious and has a closet where you can actually walk in! The kitchen is small but fully equipped with everything you may need for cooking. 

Highlights: 1. Welcoming raki (plus a bottle of home-made tsipuro from Dimitris' trip to Volos), 2. A plate with home-made Christmas delicacies, 3. Two free bicycles (plus helmets), 4. The location of the apartment: very centrally located yet in a quiet and safe neighborhood, in a walking distance from all the main attraction sites, and two minutes away from the Akropolis metro station, 5. Cleanliness: the apartment was spotlessly clean and smelled very nice.  

Overall a great stay in the heart of Athens, an apartment with a warm and very welcoming host. We definitely recommend Athens Soul Apartments, and would certainly stay there again in our future visits to Athens. Thank you Dimitris!",5
239,918812,10026573,2014-01-26,1981374,Antoine,What a great location for staying in Athens! The apartment has everything you need for your stay. We got a warm welcome with Dimitris dad and shown us the place. I will highly recommend this apt to visit Athens. So many good restaurants around!,5
240,918812,10882562,2014-03-11,4746995,Marten,"Es war alles wie beschrieben, mir hat es sehr gefallen. Die Wohnung liegt super zentral, die Fotos auf Dimitris's Angebot entsprechen dem Zustand der Wohnung genau. Ich würde die Unterkunft jedenfalls meinen Freunden empfehlen.
Vielen Dank",1
241,918812,11280483,2014-03-28,12116059,Shannon,"We had a great stay at Dimitris' place. The location couldn't have been better for us. We were in Athens for just a few days and wanted to be close to the main sights (namely the Acropolis), and it was a bonus to be so close to the Acropoli metro stop. There are some great restaurants and little shops around as well... just gotta look pasty the touristy ones. :) The room was extremely spacious, warm, and we don't have a single complaint. Thanks to Dimitris' dad for meeting us and showing us around. Lovely spot and recommended to couples visiting Athens for a short stay.",5
242,918812,11362054,2014-03-31,5176998,Kacey,"Dimitris and his father were great hosts, and communication was always prompt and helpful. The room is beautiful and in the perfect location. Highly recommended!",5
